"PUCK-1","simple","A-PUCK-0001-V1-01, A-PUCK-0001-V1-01-W","SISO Transportation & IoT/M2M Antenna","1","0","visible"," LTE/5G high performance multi frequency
 2G/3G/4G/LTE/5G antenna
 Wideband – covers wide frequency band, incl. 3.5 GHz CBRS band
 Ground plane independent
 Robust, vandal resistant and waterproof (IP 69K)
 Ideal for transportation, marine and IoT/M2M use
 Ultra-versatile mounting options for easy installation","Poynting’s new PUCK range offers a small profile antenna for use in the IoT/M2M, smart meter, smart utilities, transportation, marine and the agricultural/farming markets. The PUCK-1 is a SISO antenna, covering the 617 to 4200 MHz band, which includes the most popular international LTE/5G bands. The PUCK exceeds the performance of many competitors due to the attention to design of this high-performance antenna. The radiation patterns of all radiating elements provide an excellent balance between omnidirectionality, pattern diversity and good radiation abilities at the desired elevation, which is often overlooked in such a small size antenna. Despite its small size, this antenna provides excellent performance especially at the higher frequency bands, where performance is critical for LTE/5G throughput and connection stability.
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","","http://localhost:8080/wordpress/wp-content/uploads/productImg/PUCK-1/image1.png","","","","","","","","","0"
"MIMO-3-12","simple","A-MIMO-0003-V2-12","2-in-1 Transportation & Automotive Antenna","1","0","visible"," 2-in-1 High performance multi frequency 2G/3G/4G/LTE/5G antenna
 2X2 MIMO LTE
 Ultra-wideband, includes 450 MHz and 3.5 GHz CBRS bands
 Robust and water-resistant antenna (IP 69K)
 Ideal for transportation and marine use
 Multi mounting options for easy installation","The MIMO-3-12 is a 2-in-1 high performance multi frequency antenna within a single housing. The two cellular MIMO antennas (for 2G/3G/4G) covers the contemporary 617 MHz to 2700 MHz bands, as well as the new emerging LTE and 5G spectrum for 450MHz and 3.5GHz CBRS bands, which is becoming popular across the various international cellular network operators for LTE. The ultra-wideband performance of the antenna allows it to be used across different operators and technologies and is ready for future cellular technologies up to 3.8 GHz for 5G applications. The antenna exceeds the performance of most competitors due to the attention to the design of this high-performance antenna. The radiation patterns of all radiating elements provide an excellent balance between omnidirectionality, pattern diversity and good radiation abilities at the desired elevation. This is an important criterion for the transportation and marine market, which the antenna was specifically designed for. Main applications are for commercial/industrial vehicles, marine, M2M and other IoT systems using a wide range of radio technologies, while remaining futureproof over the wide frequency band.
","","","taxable","","1","","","0","0","","","","","1","","","","Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","","http://localhost:8080/wordpress/wp-content/uploads/productImg/MIMO-3-12/image1.png","","","","","","","","","0"
"OMNI-914","simple","A-OMNI-0914-V1-01, A-OMNI-0914-V1-02","High Gain, Omni-Directional, 4x4 MIMO LTE/5G Antenna","1","0","visible"," High performance, omni-directional marine & coastal antenna 
 4x4 MIMO capability for improved performance
 Covers contemporary LTE/5G bands from 617 - 4200 MHz
 UV and saltwater protected for marine and coastal conditions
 Robust and all-weather proof for harsh conditions at sea (IP 68)
 Optional 316 stainless steel mounting bracket available","The OMNI-914 is a high gain, ultra-wideband antenna, which covers all contemporary LTE/5G frequency bands with excellent balanced gain across all frequencies from 617 to 4200 MHz. The antenna offers 4×4 MIMO capability from its vertically separated radiating elements, all in the same single radome. The antenna design combines four high gain omni-directional antennas, which allows for superior pattern control over the entire frequency range. This unique combination makes the OMNI-914 a true omni-directional 4×4 MIMO antenna, suitable for marine and coastal applications. 
 The antenna comes with an IP68 protection rating against dust and water ingress, making it ideal for most severe storms at sea. The radome is also fully salt water protected so that it can be used in highly corrosive environments, thanks to the fiberglass radome material. The OMNI-914 guarantees signal reception almost everywhere and is usable in all part of the world. The ultra-wideband performance makes the antenna future proof, as it covers LTE Band 71 (617 to 698 MHz) as well as the CBRS bands from 3400 to 4200 MHz for inland use.
","","","taxable","","1","","","0","0","","","","","1","","","","Marine & Coastal","Marine & Coastal","","http://localhost:8080/wordpress/wp-content/uploads/productImg/OMNI-914/image1.png","","","","","","","","","0"
"OMNI-902","simple","A-OMNI-0902-V1-01, A-OMNI-0902-V1-02","High Gain, Omni-Directional, 2x2 MIMO LTE/5G Antenna","1","0","visible"," High performance, omni-directional marine & coastal antenna 
 2x2 MIMO capability for improved performance
 Covers contemporary LTE/5G bands from 617 - 4200 MHz
 UV and saltwater protected for marine and coastal conditions
 Robust and all-weather proof for harsh conditions at sea (IP 68)
 Optional 316 stainless steel mounting bracket available","The OMNI-902 is a high gain, ultra-wideband antenna, which covers all contemporary LTE/5G frequency bands with excellent balanced gain across all frequencies from 617 to 4200 MHz. The antenna offers 2×2 MIMO capability from its vertically separated radiating elements, all in the same single radome. The antenna design combines two high gain omni-directional antennas, which allows for superior pattern control over the entire frequency range. The combination of high gain omni-directional antennas makes the OMNI-902 a try omni-directional 2×2 MIMO antenna, suitable for marine and coastal applications.
 The antenna comes with an IP68 protection rating against dust and water ingress, making it ideal for most severe storms at sea. The radome is also fully salt water protected so that it can be used in highly corrosive environments, thanks to the fiberglass radome material. The OMNI-902 guarantees signal reception almost everywhere and is usable in all part of the world. The ultra-wideband performance makes the antenna future proof, as it covers LTE Band 71 (617 to 698 MHz) as well as the CBRS bands from 3400 to 4200 MHz for inland use.
","","","taxable","","1","","","0","0","","","","","1","","","","Marine & Coastal","Marine & Coastal","","http://localhost:8080/wordpress/wp-content/uploads/productImg/OMNI-902/image1.png","","","","","","","","","0"
"WLAN-60","simple","A-WLAN-0060-V1","Uni-Directional, Dual-band Wi-Fi Antenna","1","0","visible"," Dual-band 2.4 GHz and 5 GHz Wi-Fi antenna
 Directional antenna with high gain
 Complaint with IEEE 802.11b/g/n and 802.11ac wireless standard
 Covers the 3.5 GHz CBRS band for future 5G applications
 Vandal and water-resistant enclosure (IP 65)","The WLAN-60 antenna is dual-band Wi-Fi antenna, developed by Poynting Antennas. The WLAN-60 antenna is a linear high gain, dual band antenna in one enclosure. The antenna can connect to any Wi-Fi access point whether it is older Wi-Fi technology or new dual band Wi-Fi technology. The antennas can therefore be used to resolve channel saturation and provide the ultimate in Wi-Fi performance and flexibility. This means that the antenna can be used for point to point links where there is an abundance of RF noise and cluttered environments.
 The antenna operates in the two Wi-Fi frequency bands (2.4 GHz and 5 GHz), offering excellent utilization of the radio spectrum. The antenna has a maximum gain of 13dBi in the 2.4GHz band and 18dBi in the 5GHz band, which offers the best performance with reliable connections. The antenna also covers the 3.5 GHz CBRS band, which will be used for future 5G technologies with a peak gain of 15dBi. The housing is made of ABS which is a high impact resistant plastic and is also resistant to acids and other chemicals that may occur in industrial plants. The antenna can be opened on the side where an SMA female connector is placed. You can then feed the cable through the bypass gland, which means you do not have to join the antenna cable to extension cables. This eliminates connector losses and the need for taping and waterproofing the connectors for an outdoor installation.
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling","","http://localhost:8080/wordpress/wp-content/uploads/productImg/WLAN-60/image1.png","","","","","","","","","0"
"OMNI-121","simple","A-OMNI-0121-V3, A-OMNI-0121-01-V3, A-OMNI-0121-03-V3","Omni-Directional, Wideband LTE Antenna","1","0","visible","Cover the GSM 900, GSM 1800/UMTs and LTE Frequency bands
Increased connectivity stability
 Machine-to-machine (M2M) capabilities
 Consistent high gain over a very wide frequency range
Popular choice with installers because of its versatile base station
Vandal and water-resistant enclosure (IP 65)","This medium gain omni-directional antenna covers the GSM 900, GSM1800 / UMTS and LTE frequency bands. It is a light-weight antenna that is easy to install. This is a cost- effective omni-directional solution as it comes with a 5m cable. The antenna is a popular choice with installers because of its versatile base station capabilities. It is also ideal for machine to machine (M2M) applications that are communicating through GSM network (GPRS/ EDGE/ 3G/ HSPA/ LTE).
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Mining & Tunneling, Urban & Rural Cellular","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Mining & Tunneling, Urban & Rural Cellular","","http://localhost:8080/wordpress/wp-content/uploads/productImg/OMNI-121/image1.png","","","","","","","","","0"
"PUCK-3","simple","A-PUCK-0003-V1-01","3-in-1 Transportation & IoT/M2M Antenna","1","0","visible"," 3-in-1 LTE high performance multi frequency
 2G/3G/4G/LTE/5G antenna
 LTE (SISO), Dual-band Wi-Fi (SISO), GPS/GLONASS
 Wideband – covers wide frequency band, incl. 3.5 GHz CBRS band
 Ground plane independent
 Robust, vandal resistant and waterproof (IP 69K)
 Ideal for transportation, marine and IoT/M2M use
 Ultra-versatile mounting options for easy installation","Poynting’s new PUCK range offers a small profile antenna for use in the IoT/M2M, Smart Meter, Smart Utilities, Transportation, Marine and the Agricultural/Farming markets. The PUCK-3 consists of a 3-in-1 antenna system within a single housing, featuring SISO LTE, SISO Wi-Fi and GPS/GLONASS. The Cellular antenna (for 2G/3G/4G) covers the 617MHz to 4200MHz band, this includes the most popular international LTE bands. The antenna provides a dual-band Wi-Fi antenna offering concurrent 2.4GHz and 5GHz bands, capable of 802.11n and 802.11ac/ax. The third antenna is a high-performance active GPS/GLONASS system operating at temperatures as low as -40ºC. The PUCK exceeds the performance of many competitors due to the attention to design of this high-performance antenna. The radiation patterns of all radiating elements provide an excellent balance between omnidirectionality, pattern diversity and good radiation abilities at the desired elevation, which is often overlooked in such a small size antenna. Despite its small size, this antenna provides excellent performance especially at the higher frequency bands, where performance is critical for LTE throughput and connection stability.
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","","http://localhost:8080/wordpress/wp-content/uploads/productImg/PUCK-3/image1.png","","","","","","","","","0"
"MIMO-3-14","simple","A-MIMO-0003-V2-14","5-in-1 Transportation & Automotive Antenna","1","0","visible"," 5-in-1 High performance multi frequency 2G/3G/4G/LTE/5G antenna
 4X4 MIMO LTE & GPS / GLONASS
 Ultra-wideband, includes 450 MHz and 3.5 GHz CBRS bands
 Robust and water-resistant antenna (IP 69K)
 Ideal for transportation and marine use
 Multi mounting options for easy installation","The MIMO-3-14 is a 5-in-1 high performance multi frequency antenna within a single housing, providing four cellular and a GPS/GLONASS antenna. The four cellular MIMO antennas (for 2G/3G/4G) covers the contemporary 617 MHz to 2700 MHz bands, as well as the new emerging LTE and 5G spectrum for 450MHz and 3.5GHz CBRS bands, which is becoming popular across the various international cellular network operators for LTE. The ultra-wideband performance of the antenna allows it to be used across different operators and technologies and is ready for future cellular technologies up to 3.8 GHz for 5G applications. The fifth antenna is a high-performance active GPS/GLONASS system operating down to -40°C. The MIMO-3-14 exceeds the performance of most competitors due to the attention to the design of this high-performance antenna. The radiation patterns of all radiating elements provide an excellent balance between omnidirectionality, pattern diversity and good radiation abilities at the desired elevation. This is an important criterion for the transportation and marine market, which the antenna was specifically designed for. Main applications are for commercial/industrial vehicles, marine, M2M and other IoT systems using a wide range of radio technologies, while remaining futureproof over the wide frequency band.
","","","taxable","","1","","","0","0","","","","","1","","","","Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","","http://localhost:8080/wordpress/wp-content/uploads/productImg/MIMO-3-14/image1.png","","","","","","","","","0"
"XPOL-2-5G-US","simple","A-XPOL-0002-V3-11, A-XPOL-0002-V3-12","X-Polarised, High Gain, Uni-Directional LTE/5G Antenna (2X2 MIMO)","1","0","visible"," New advanced metamaterial technology 
 Exceptional performance over the main 4G/5G bands
 Includes the 617 to 894 MHz frequency band for US applications
 Wideband 2x2 MIMO 4G/5G antenna
 Backwards compatible 2G/3G/4G/LTE/5G antenna
 Two cross polarised antennas in one enclosure for optimal LTE performance
 IP65 weather/dust and vandal resistant enclosure.","The XPOL-2-5G-US is Poynting’s third generation “V3” of this very popular Cross Polarised (XPOL), cellular band, 2X2 MIMO antenna. The antenna enclosure effectively looks the same as the second generation “V2” but has been completely redesigned on the inside. We have used advanced metamaterial technology, making use of Artificial Magnetic Conductors (AMC) and new registered/patent pending radiator configuration, which is proving to yield exceptional improvements in bandwidth and gain. Radiation patterns of this antenna are exceptionally well controlled, further adding to the performance of the antenna.
 The XPOL-2-5G-US antenna includes the 617 to 894 MHz band and the newer 3400 – 3800 MHz bands, which were not previously covered by our V2 and is suitable for 2G, 3G, 4G & 5G. This antenna performs exceptionally well in the following frequency bands: 617 – 894 MHz, 1710 – 2170 MHz, 2300 – 2700 MHz & 3400 – 3800 MHz. In addition to the new bands, the gain in the 1700 MHz and 2.7 GHz is around 3 dB higher than the “V2” over the same frequency bands! Our “V2” antenna already outperformed most competitors over these bands, so this substantial improvement in gain shows the benefits of the new advanced materials and novel radiator design.
 So, if it was a car, we installed an entirely new technology engine producing twice the power under the bonnet – it may look the same, but just wait until you turn the ignition on!
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Mining & Tunneling, Urban & Rural Cellular","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Mining & Tunneling, Urban & Rural Cellular","","http://localhost:8080/wordpress/wp-content/uploads/productImg/XPOL-2-5G-US/image1.png","","","","","","","","","0"
"PUCK-12","simple","A-PUCK-0012-V1-01, A-PUCK-0012-V1-01-W","2-in-1 Transportation & IoT/M2M Antenna","1","0","visible"," 2-in-1 high performance omni-directional antenna
 Dual-band Wi-Fi, 2.4 GHz and 5 GHz frequency bands
 2X2 MIMO for improved performance
 Ground plane independent
 Robust, vandal resistant and waterproof enclosure (IP 69K)
 Ultra-versatile mounting options for easy installation","Poynting’s new PUCK range offers a small profile antenna which can be used in the IoT/M2M, Smart Meter, Smart Utilities, Transportation, Marine and the Agricultural/Farming markets. The PUCK-12 consists of a 2-in-1 antenna system within a single housing, featuring 2×2 MIMO Wi-Fi (Dual-band 2.4 GHz & 5 GHz). The antenna provides two separate dual-band Wi-Fi antennas offering concurrent 2.4 GHz and 5 GHz bands, capable of 802.11n and 802.11ac/ax with 2×2 MIMO. The PUCK exceeds the performance of many competitors due to the attention to design of this high-performance antenna. The radiation patterns of all radiating elements provide an excellent balance between omnidirectionality, pattern diversity and good radiation abilities at the desired elevation, which is often overlooked in such a small size antenna. Despite its small size, this antenna provides excellent performance especially at the higher frequency bands, where performance is critical for Wi-Fi throughput and connection stability
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","","http://localhost:8080/wordpress/wp-content/uploads/productImg/PUCK-12/image1.png","","","","","","","","","0"
"HELI-22","simple","A-HELI-0022-V3-01, A-HELI-0022-V3-02","Circular Polarised, Bi-Directional Mine/Tunnel Antenna; Dual-band Wi-Fi","1","0","visible"," Circular Polarised HELI antenna provides enhanced signal propagation ad connection stability within a tunnel
 Left Hand Circular (LHC) & Right-Hand Circular (RHC) polarised
 Uni-directional – radiates in one direction in a tunnel
 Ruggedized, water and dust ingress protected (IP 65)
 Ideal for Mining & Tunnel M2M and IoT deployment","The HELI-22 forms part of a series of Mini-HELI antennas. These antennas are only mini in size relative to their bigger brothers, the HELI-3, HELI-4 & HELI-8, but offer medium to high gain, which makes these antennas ideal for mining tunnels where IoT/M2M connectivity is deployed and can also be used for coverage into the stopes.
The HELI-22 is a dual-band 2.4 GHz and 5 GHz Wi-Fi antenna, radiating in both directions (i.e. bi-directional). This makes them ideal for the coverage of both Wi-Fi bands in mining and other type of tunnels. These antennas are typically used for the deployment of IoT within the tunnel to provide telemetry and mine automation. These antennas are available in both Left Hand Circular (LHC) & Right-Hand Circular (RHC) polarised antenna elements to provide optimal decorrelation within a MIMO deployment when using the BRKT-45, resulting in optimum performance. The decorrelation is due to the polarisation difference and spatial diversity, between the two antenna elements, which enhances MIMO performance and RF reliability within a mining tunnel. The dual-band Wi-Fi connection propagates around tunnel bends in a Non-Line of Sight scenario and provides immunity to many Wi-Fi signal disrupting objects such as trains and drilling machinery which appear to obscure the tunnel.
","","","taxable","","1","","","0","0","","","","","1","","","","Mining & Tunneling","Mining & Tunneling","","http://localhost:8080/wordpress/wp-content/uploads/productImg/HELI-22/image1.png","","","","","","","","","0"
"PUCK-4","simple","A-PUCK-0004-V1-01","3-in-1 Transportation & IoT/M2M Antenna","1","0","visible"," 3-in-1 high performance multi-frequency antenna
 2G/3G/4G/LTE/5G antenna
 LTE/5G (2x2 MIMO) & GPS/GLONASS
 Wideband frequency range, incl. the CBRS band
 Ground plane independent antenna
 Robust, vandal resistant and waterproof antenna (IP 69K rating)
 Ideal for transportation, marine and IoT/M2M use
 Ultra-versatile mounting options for easy installation","Poynting’s new PUCK range offers a small profile antenna for use in the IoT/M2M, Smart Meter, Smart Utilities, Transportation, Marine and the Agricultural/Farming markets. The PUCK-4 consists of a 3-in-1 antenna system within a single housing, featuring 2X2 MIMO LTE/5G, and GPS/GLONASS. The 2X2 Cellular MIMO antennas (for 2G/3G/4G) cover the 617 to 4200 MHz band, this includes the most popular international LTE/5G bands. The third antenna is a high-performance active GPS/GLONASS system operating at temperatures as low as -40ºC. The PUCK exceeds the performance of many competitors due to the attention to design of this high-performance antenna. The radiation patterns of all radiating elements provide an excellent balance between omnidirectionality, pattern diversity and good radiation abilities at the desired elevation, which is often overlooked in such a small size antenna. Despite its small size, this antenna provides excellent performance especially at the higher frequency bands, where performance is critical for LTE throughput and connection stability. This antenna is designed so that both the LTE ports are connected to the router/device to ensure the best performance. Please see other derivatives of the PUCK range that are more suitable for a SISO application.
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling, Transportation & Mobility","","http://localhost:8080/wordpress/wp-content/uploads/productImg/PUCK-4/image1.png","","","","","","","","","0"
"OMNI-291","simple","A-OMNI-0291-V2","Omni Directional, Marine & Coastal LTE Antenna","1","0","visible"," High performance omni-directional marine antenna
 Easy mounting with feed through 1-inch marine standard adapter bracket included
 Robust and all-weather proof for harsh conditions at sea (IP 68)
 Various 316 stainless steel mounting brackets available optionally
 UV and saltwater protected against tempestuous weather conditions","The OMNI-291 is a high-performance marine antenna. This antenna uses a standard 1-inch (14 TPI) marine mount for simplified installation to most marine attachments. The ultra-wide frequency band covers all contemporary LTE operating frequencies with excellent balanced gain across all frequencies, including the LTE & CDMA 450 MHz bands which are common requirements for marine applications. Higher frequencies are not compromised, and the antenna design allows Poynting to have superior pattern control over the entire frequency range making the OMNI-291 a true high performance omni-directional antenna. The OMNI-291 guarantees signal reception almost everywhere along the coast, allowing it to be usable in all parts of the world. Poynting Antennas achieves this through new antenna configuration using multiple dipoles and a uniquely (patented) feed network. The antenna is future proof as it covers the 450 MHz LTE frequency getting more and more popular in various regions and countries!
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, Marine & Coastal","Commercial & Industrial, Farming & Agricultural, Marine & Coastal","","http://localhost:8080/wordpress/wp-content/uploads/productImg/OMNI-291/image1.png","","","","","","","","","0"
"OMNI-214","simple","A-OMNI-0214-V1-01","Omni-Directional, 4x4 MIMO 5G/LTE Antenna","1","0","visible"," Ultra-wideband, omni-directional antenna 
 4x4 MIMO capability for improved performance
 Covers contemporary LTE/5G bands from 617 to 3800 MHz
 Robust, dust and weather-resistant enclosure design (IP65)","The OMNI-214 is an ultra-wideband antenna, which covers all contemporary LTE/5G frequency bands with excellent balanced gain across all frequencies from 617 to 3800 MHz. The antenna offers 4×4 MIMO capability from its vertically separated radiating elements, all in the same single radome. The antenna design allows for superior pattern control over the entire frequency range, making the OMNI-214 a true omni-directional 4×4 MIMO antenna, suitable for urban or commercial applications. The OMNI-214 guarantees signal reception almost everywhere and is usable in all part of the world. The ultra-wideband performance makes the antenna future proof, as it covers LTE Band 71 (617 to 698 MHz) as well as the CBRS bands from 3400 to 3800 MHz for inland use. The antenna comes with an IP65 protection rating against dust and water ingress, making it ideal for urban and commercial deployments.
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, Urban & Rural Cellular","Commercial & Industrial, Farming & Agricultural, Urban & Rural Cellular","","http://localhost:8080/wordpress/wp-content/uploads/productImg/OMNI-214/image1.png","","","","","","","","","0"
"WLAN-61","simple","A-WLAN-0061-V1","Uni-Directional, Dual-Band Wi-Fi Antenna; (4x4 MIMO)","1","0","visible"," High performance directional 4X4 MIMO antenna
 Dual-band 2.4 GHz and 5 GHz Wi-Fi antenna
 Wide beamwidth for optimum coverage
 Robust design for vandal and dust resistance (IP 65)
 Easily mountable on pole","The WLAN-61 is a dual-band Wi-Fi MIMO antenna, developed by Poynting Antennas, can connect to any Wi-Fi access point whether it is older Wi-Fi technology or new dual-band Wi-Fi technology. Multiple dual-band antennas can resolve channel saturation and provide the ultimate in Wi-Fi performance and flexibility. This 4×4 MIMO antenna has 4 different antenna orientations in one enclosure. This means the antenna can be used in a 2×2, 3×3 and if necessary, a 4×4 antenna configuration. 
 The wide beamwidth ensures good coverage in offices, halls and factories etc. The antenna operates in the two Wi-Fi frequency bands 2.4 GHz and 5 GHz, offering excellent utilization of the radio spectrum. The antenna has 9 dBi gain in the 2.4 GHz band and 11 dBi gain in the 5 GHz band, which offers the best performance with a reliable connection. The housing is made of ABS which is a high impact resistant plastic and is also resistant to acids and other chemicals that may occur in industrial plants. 
 The antenna can be opened on the side where the 4 x SMA female connectors are placed. The cable can be fed through the bypass gland, which eliminates the joint to the antenna extension cables. This eliminates connector losses and the need for taping and waterproofing the connectors for an outdoor installation. This antenna is designed for installations where 4×4 (four independent streams), multiplexing time-space technologies is needed. It can be used indoors or outdoors and is ideal for use in warehouses, production facilities, building sites or any other environment that requires Wi-Fi connectivity, such as computers, mobile phones, tablets, and any other IoT devices.
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Marine & Coastal, Mining & Tunneling","","http://localhost:8080/wordpress/wp-content/uploads/productImg/WLAN-61/image1.png","","","","","","","","","0"
"HELI-31","simple","A-HELI-0031-V2-01-L, A-HELI-0031-V2-01-R","Circular Polarised, Directional Mine/Tunnel Antenna; LTE/5G/Wi-Fi","1","0","visible"," Ultra-wideband circular polarised
 Wi-Fi 6 (802.11ax) & LTE/4G/5G
 Circular Polarised HELI antenna provides enhanced signal propagation and connection stability within a tunnel.
 Left-Hand Circular (LHC) & Right-Hand Circular (RHC) polarised.
 Uni-directional – radiates in one direction in a tunnel.
 Ruggedized, water and dust ingress protected (IP 65)
 Ideal for Mining & Tunnel M2M and IoT deployments","The HELI-31 forms part of a series of MiniHELI antennas. These antennas are only mini in size relative to their bigger brothers which makes these antennas ideal for mining tunnels where IoT/M2M connectivity is deployed and can also be used for coverage into the stopes.
  The HELI-31 is an ultra-wideband antenna, radiating in one direction (i.e. Uni-directional), which make them ideal for the coverage from 1710-7200 MHz. These antennas are typically used for the deployment of IoT within the tunnel to provide telemetry and mine automation. This wide-band helical antenna propagates around tunnel bends in a Non-Line of Sight scenario and provides immunity to many of the signal disrupting objects such as trains and drilling machinery which appear to obscure the tunnel.
","","","taxable","","1","","","0","0","","","","","1","","","","Mining & Tunneling","Mining & Tunneling","","http://localhost:8080/wordpress/wp-content/uploads/productImg/HELI-31/image1.png","","","","","","","","","0"
"CAB-92","simple","","","1","0","visible","","","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, Marine & Coastal, Transportation & Mobility, Urban & Rural Cellular","Commercial & Industrial, Farming & Agricultural, Marine & Coastal, Transportation & Mobility, Urban & Rural Cellular","","http://localhost:8080/wordpress/wp-content/uploads/productImg/CAB-92/image1.png","","","","","","","","","0"
"PATCH-25","simple","A-PATCH-0025-01, A-PATCH-0025-V2-02","Uni-directional, Circular Polarised, RFID Patch Antenna","1","0","visible"," Uni-directional antenna
 Circularly polarised
 Covers GSM-800 and GSM-900 bands
 Robust design
 Vandal and water resistant (IP 65)
 Meets the stringent electrical requirement for RFID applications","The PATCH-25 antenna covers both EU and USA RFID bands. The antenna has been designed to be water resistant and is easy to install. It is circularly polarised for reading in any orientation. Due to its circular polarisation it can also be used to improve indoor GSM coverage. VSWR is typically less than 1.3:1, giving a return loss better than 20dB. This antenna is unique in the RFID environment because of its VSWR & gain specifications.
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, IoT, M2M & Smart Meters , Mining & Tunneling","Commercial & Industrial, IoT, M2M & Smart Meters , Mining & Tunneling","","http://localhost:8080/wordpress/wp-content/uploads/productImg/PATCH-25/image1.png","","","","","","","","","0"
"OMNI-85","simple","A-OMNI-0085-V3-01","Wideband Router/Equipment Mount 5G/LTE Antenna","1","0","visible","Future proof wideband LTE/5G omni-directional antenna
Highly portable and rugged design
Increased connectivity stability
Quick and compact setup
Direct router mount","The OMNI-85 Poynting’s third generation “V3” of the very popular router/equipment mount antenna. The OMNI-85 is a wideband omni-directional antenna that covers all the contemporary 4G/LTE and future 5G frequency bands. The wideband performance from the antenna allows it to operate from 617 to 3800 MHz with a peak gain of 3.5 dBi across the bands of operation. This makes the antenna usable in all parts of the world and is backwards compatible with 2G, 3G and 4G technologies. The antenna is ground plane independent and can be fitted directly on any equipment that uses an SMA female connector. The knuckle base of the antenna allows for multiple angles of deployment to accommodate the orientation of the equipment.
","","","taxable","","1","","","0","0","","","","","1","","","","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Urban & Rural Cellular","Commercial & Industrial, Farming & Agricultural, IoT, M2M & Smart Meters , Urban & Rural Cellular","","http://localhost:8080/wordpress/wp-content/uploads/productImg/OMNI-85/image1.png","","","","","","","","","0"
